Longitude,Latitude,Country,Day of Access,Time of Access,Time Taken (ms),Browser Language,User Agent,Screen Width,Screen Height,Decision
50.74616621489386,43.72455806679983,UAE,Wednesday,19:34:00,6905,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Granted
51.68070889129223,41.801987093883284,Switzerland,Saturday,20:36:00,7459,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1920,1080,Denied
51.22070369035282,56.15220390225767,UAE,Saturday,10:19:00,9855,fr,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3840,2160,Granted
57.27855534815565,23.42686847624887,UAE,Friday,20:31:00,4518,ru,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
42.288041519077225,24.26447115486187,Bangladesh,Monday,06:58:00,2156,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3840,2160,Denied
48.70588848785938,30.147337194360823,Ghana,Wednesday,04:34:00,6955,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3200,1800,Denied
34.9071769633576,41.312889735399814,Dominica,Thursday,16:23:00,7777,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
36.81106149932184,24.953097927010436,UAE,Sunday,13:37:00,7296,ar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Granted
43.027946619396246,46.06822725721112,Ireland,Monday,03:31:00,4591,ar,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1600,Denied
41.06401215718345,30.143245860963557,Palau,Sunday,02:21:00,6773,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1920,1080,Denied
56.68242103028884,37.58998868001634,UAE,Sunday,11:26:00,2678,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3200,1800,Granted
54.92970911463962,30.85041572534363,Kenya,Saturday,21:51:00,2314,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
33.339283254253644,29.718187711708705,Uruguay,Thursday,20:22:00,6787,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Denied
57.11638815046574,21.214964267841182,Guinea,Thursday,21:34:00,4412,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3840,2160,Denied
54.476991015240415,59.67996546118957,China,Saturday,15:26:00,3271,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Denied
56.83057730851799,32.578864103150245,Democratic Republic of the Congo,Tuesday,08:57:00,6535,pt-BR,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3840,2160,Denied
45.43584469350328,47.035668517341236,Costa Rica,Thursday,00:04:00,7328,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1366,768,Denied
37.17671060094006,33.57253826456008,Djibouti,Friday,21:35:00,9288,es,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,2560,1600,Denied
41.7628412642593,20.82133327652643,Haiti,Wednesday,11:49:00,7697,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3840,2160,Denied
54.05638820922631,20.711467145346663,Canada,Wednesday,14:53:00,900,en-US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Granted
44.308030795736435,38.649589698031576,Peru,Saturday,12:15:00,3559,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
50.943450548248606,56.38528240979722,Vanuatu,Thursday,14:04:00,930,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1600,Denied
37.81569526734899,59.68930997680273,Papua New Guinea,Friday,20:05:00,3356,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1920,1080,Denied
43.3959398027299,22.667573971161037,Panama,Friday,12:24:00,3090,de,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
59.583235738946534,25.928109241346938,UAE,Wednesday,10:38:00,7504,fr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1600,900,Granted
36.14459299755492,31.711624233239164,Antigua and Barbuda,Saturday,13:42:00,803,es,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
43.04531312667706,30.019830226093205,Indonesia,Saturday,10:50:00,5766,pt-BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3840,2160,Denied
46.87987154659167,38.544683719597046,Ethiopia,Tuesday,09:15:00,9744,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
55.77255542230431,52.14895818442996,Micronesia,Tuesday,13:13:00,4815,ar,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1366,768,Denied
49.46858997860478,25.572459667948458,Indonesia,Saturday,17:17:00,865,ar,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Denied
51.68993120686441,24.150360182322217,Tajikistan,Friday,12:04:00,3242,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1440,Denied
44.49240485240055,56.63386304267618,UAE,Monday,20:28:00,2436,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3200,1800,Granted
48.67519309477228,40.00751736420279,Switzerland,Sunday,04:03:00,1318,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1366,768,Denied
51.61575287647257,22.73781498184418,Zimbabwe,Monday,17:32:00,1577,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1600,900,Denied
50.87480053734909,36.34349995114427,China,Friday,09:40:00,7544,en-US,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3840,2160,Denied
56.577120859268405,31.039242988019097,UAE,Wednesday,06:35:00,5932,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Granted
42.10798478824427,35.53011470516239,Kazakhstan,Saturday,13:35:00,5418,fr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Denied
37.92473146538474,28.416614788249138,Saint Kitts and Nevis,Tuesday,06:15:00,3513,de,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1366,768,Denied
44.566581017743175,57.527863470185146,Dominican Republic,Thursday,20:26:00,4528,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Denied
49.251168867064166,57.78627978077486,Tuvalu,Saturday,04:06:00,6012,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
39.48458526805989,25.87245084495329,Kiribati,Thursday,02:05:00,4219,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1366,768,Denied
41.42940839154142,22.506896691146792,Hungary,Wednesday,12:02:00,4797,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1366,768,Denied
40.208335939773235,48.544541310943785,United States of America,Sunday,22:06:00,9321,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3840,2160,Denied
57.0834594637836,51.08905318029473,China,Saturday,01:33:00,7241,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",1366,768,Denied
37.34439491478523,22.841730443293685,UAE,Wednesday,04:32:00,1332,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3200,1800,Granted
49.39329343288337,37.99555755878124,UAE,Tuesday,09:14:00,2217,ru,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Granted
47.017628865763,48.99522128302458,Ghana,Wednesday,05:11:00,8386,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3840,2160,Denied
40.397279977940414,59.57489817479428,Ghana,Friday,00:06:00,8102,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",1600,900,Denied
57.70083900178907,44.32336147524537,Ghana,Wednesday,06:25:00,3933,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1920,1080,Denied
30.24352029938516,32.29531117914041,Albania,Friday,19:28:00,7521,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Denied
49.61000963720846,44.43049498847673,Djibouti,Saturday,00:26:00,2908,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Denied
32.277011738422246,27.071583866866543,UAE,Tuesday,22:40:00,3832,ar,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1600,Granted
48.735338915623956,55.94567410487885,Tonga,Friday,18:30:00,4276,es,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",1366,768,Denied
48.63600466821042,57.410563826170026,Kuwait,Saturday,11:52:00,6173,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3840,2160,Denied
43.924385883528345,23.693846280447723,UAE,Monday,10:29:00,4463,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Granted
59.038529982271314,22.406235840566104,UAE,Wednesday,13:17:00,5469,fr,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Granted
55.31917757342936,57.2101059543901,UAE,Tuesday,20:38:00,9889,ru,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3200,1800,Denied
32.29837815574061,28.065638118273696,Hungary,Thursday,17:26:00,739,de,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3200,1800,Denied
32.472855587685274,48.36391318839703,Bangladesh,Thursday,06:38:00,4612,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Denied
36.39254994299646,31.641365408943347,UAE,Saturday,06:38:00,6604,es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
41.76394358598791,57.58770047110657,Lesotho,Thursday,02:55:00,4324,ru,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
49.60119932721207,44.873959737360956,UAE,Sunday,10:51:00,4962,ja,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1440,Denied
57.746215891631,53.39598549584637,Slovakia,Thursday,15:24:00,9798,ru,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3200,1800,Denied
39.36941214001396,35.97166136792084,Slovakia,Saturday,15:37:00,9492,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
46.166746942738314,59.036591679399635,Djibouti,Wednesday,15:31:00,652,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Denied
58.668533971323555,51.379345977585324,UAE,Sunday,05:46:00,7206,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",3840,2160,Denied
39.677616609557234,42.136820487671244,UAE,Friday,04:13:00,7417,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",3200,1800,Denied
52.261176479839555,42.797706157825175,Venezuela,Tuesday,18:25:00,9242,en-US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1920,1080,Denied
57.54710553893306,35.577576109891396,Equatorial Guinea,Saturday,11:45:00,9577,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",2560,1600,Denied
47.58083900456889,20.3373425119457,Guatemala,Saturday,15:15:00,3527,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Denied
32.0546861784009,31.53060774065116,Antigua and Barbuda,Tuesday,03:13:00,9531,de,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1600,Denied
45.730564568288955,57.908073411703,Gabon,Friday,14:46:00,7411,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1920,1080,Denied
31.837703654961224,45.95167136630093,UAE,Thursday,10:24:00,5029,de,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3200,1800,Granted
42.45110057158953,41.14447807942182,France,Tuesday,21:30:00,2998,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1440,Denied
48.043231978017076,33.64915186051886,Guinea,Saturday,11:56:00,558,ru,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Denied
50.26496893840123,45.49173492903622,Philippines,Sunday,12:31:00,8744,es,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",2560,1440,Denied
56.0873468667222,38.10406809510796,Brunei,Thursday,14:50:00,679,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1920,1080,Denied
59.65924911818784,52.39635544495386,Spain,Monday,02:19:00,4790,zh-CN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",2560,1440,Denied
50.981670255848385,55.8860143834124,Afghanistan,Wednesday,04:50:00,8650,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",2560,1600,Denied
58.73976735110378,50.707834483789334,Honduras,Sunday,17:07:00,1008,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",1920,1080,Denied
51.773696101321846,20.413000367031536,Nepal,Monday,22:43:00,6532,de,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,3840,2160,Denied
34.09201402255465,56.84448832170109,UAE,Saturday,04:00:00,2172,ar,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,2560,1440,Granted
52.1733225514349,21.278329470566657,Yemen,Monday,11:18:00,4774,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",2560,1600,Denied
38.47584936353908,23.006763367746487,Portugal,Friday,01:09:00,9554,en-GB,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1600,900,Denied
36.33775898484626,32.53432401362765,Argentina,Friday,06:21:00,5239,en-GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",2560,1600,Denied
32.93319086136298,34.05210896806793,UAE,Thursday,14:50:00,9687,en-GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,3840,2160,Granted
51.32754813263228,25.159155918463156,Côte d'Ivoire,Sunday,02:40:00,2711,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",2560,1440,Denied
38.14047132296616,58.7433146063909,UAE,Thursday,04:01:00,9350,ru,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1440,Denied
44.07973873347787,49.7790209014586,UAE,Monday,13:32:00,6419,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1920,1080,Granted
54.61841940394113,26.264310851553965,Panama,Wednesday,14:41:00,6884,fr,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,2560,1600,Denied
44.2584855371596,44.45093115766801,Belarus,Wednesday,03:42:00,8706,fr,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",3840,2160,Denied
55.97477426196065,34.99843424627829,UAE,Wednesday,05:48:00,5782,en-US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",3840,2160,Granted
35.629646393033724,41.09802798747725,France,Monday,22:31:00,2249,zh-CN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
31.57218462196008,38.203509152007726,UAE,Tuesday,19:17:00,8832,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Granted
49.79740756993003,59.262370647883465,Malawi,Sunday,06:21:00,1875,pt-BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Denied
46.58725594558075,35.64094981916565,Portugal,Monday,17:56:00,1185,en-GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",3840,2160,Denied
31.87400689705547,20.648245843706185,UAE,Monday,16:10:00,2942,fr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1366,768,Granted
36.52867341506454,47.502795092229256,UAE,Wednesday,22:21:00,8275,ru,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
30.83529974539753,38.865599191814624,Bahamas,Wednesday,13:48:00,932,ja,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1600,900,Denied
30.16992338912155,52.378188243214936,Sweden,Friday,07:40:00,1082,pt-BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3200,1800,Denied
55.38061663432646,52.173839628770565,Bahrain,Monday,04:14:00,2999,en-GB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",1600,900,Denied
35.74443159089207,31.809093047251746,Burkina Faso,Thursday,08:36:00,4515,de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",1600,900,Denied
37.75532854527374,32.6223217371157,South Sudan,Monday,09:36:00,8898,ar,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",2560,1600,Denied
49.12543156444616,28.362872933268783,Tuvalu,Thursday,16:48:00,2833,es,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0,1920,1080,Denied
30.52531200432955,51.509569215858804,Bangladesh,Wednesday,11:54:00,3900,de,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,3840,2160,Denied
35.03623135805387,55.4414907418571,Equatorial Guinea,Saturday,20:49:00,1088,ru,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",3200,1800,Denied
53.68102002030934,23.821017379248964,UAE,Wednesday,06:31:00,3524,ja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1600,900,Granted
50.45362450528806,23.425104765115865,UAE,Saturday,21:02:00,7233,ja,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; AS; rv:11.0) like Gecko,1600,900,Denied
34.011812263359914,52.39040414183959,Saint Lucia,Monday,00:28:00,1274,ja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.3 OPR/53.0.2907.99",1366,768,Denied
34.32981187497305,28.448335469620474,UAE,Friday,20:04:00,2001,ar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43",2560,1440,Granted
32.21438437384963,20.54079720410053,Italy,Tuesday,14:51:00,8328,de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1600,900,Denied
